Timestamp,Gas_Level_Analog,Digital_Pin_Value,Status
2026-07-18T12:04:18.725Z,373,1,Safe
2026-07-18T12:04:18.837Z,374,1,Safe
2026-07-18T12:04:18.935Z,375,1,Safe
2026-07-18T12:04:19.042Z,376,1,Safe
2026-07-18T12:04:19.151Z,377,1,Safe
2026-07-18T12:04:19.253Z,379,1,Safe
2026-07-18T12:04:19.359Z,383,1,Safe
2026-07-18T12:04:19.465Z,388,1,Safe
2026-07-18T12:04:19.571Z,394,1,Safe
2026-07-18T12:04:19.675Z,401,1,Safe
2026-07-18T12:04:19.783Z,409,1,Safe
2026-07-18T12:04:19.886Z,417,1,Safe
2026-07-18T12:04:19.992Z,427,1,Safe
2026-07-18T12:04:20.100Z,431,1,Safe
2026-07-18T12:04:20.201Z,439,1,Safe
2026-07-18T12:04:20.307Z,444,1,Safe
2026-07-18T12:04:20.416Z,449,1,Safe
2026-07-18T12:04:20.519Z,453,1,Safe
2026-07-18T12:04:20.625Z,457,1,Safe
2026-07-18T12:04:20.733Z,460,1,Safe
2026-07-18T12:04:20.836Z,462,1,Safe
2026-07-18T12:04:20.940Z,465,1,Safe
2026-07-18T12:04:21.050Z,466,1,Safe
2026-07-18T12:04:21.153Z,469,1,Safe
2026-07-18T12:04:21.258Z,470,1,Safe
2026-07-18T12:04:21.366Z,471,1,Safe
2026-07-18T12:04:21.470Z,473,1,Safe
2026-07-18T12:04:21.575Z,476,1,Safe
2026-07-18T12:04:21.683Z,477,1,Safe
2026-07-18T12:04:21.787Z,478,1,Safe
2026-07-18T12:04:21.891Z,479,1,Safe
2026-07-18T12:04:21.999Z,479,1,Safe
2026-07-18T12:04:22.103Z,481,1,Safe
2026-07-18T12:04:22.208Z,483,1,Safe
2026-07-18T12:04:22.316Z,484,1,Safe
2026-07-18T12:04:22.420Z,485,1,Safe
2026-07-18T12:04:22.524Z,484,1,Safe
2026-07-18T12:04:22.632Z,486,1,Safe
2026-07-18T12:04:22.735Z,486,1,Safe
2026-07-18T12:04:22.841Z,487,1,Safe
2026-07-18T12:04:22.949Z,489,1,Safe
2026-07-18T12:04:23.053Z,488,1,Safe
2026-07-18T12:04:23.157Z,488,1,Safe
2026-07-18T12:04:23.266Z,489,1,Safe
2026-07-18T12:04:23.368Z,490,1,Safe
2026-07-18T12:04:23.474Z,490,1,Safe
2026-07-18T12:04:23.582Z,492,1,Safe
2026-07-18T12:04:23.686Z,491,1,Safe
2026-07-18T12:04:23.790Z,493,1,Safe
2026-07-18T12:04:23.900Z,492,1,Safe
2026-07-18T12:04:24.001Z,493,1,Safe
2026-07-18T12:04:24.107Z,494,1,Safe
2026-07-18T12:04:24.215Z,495,1,Safe
2026-07-18T12:04:24.318Z,495,1,Safe
2026-07-18T12:04:24.424Z,496,1,Safe
2026-07-18T12:04:24.532Z,497,1,Safe
2026-07-18T12:04:24.636Z,499,1,Safe
2026-07-18T12:04:24.741Z,499,1,Safe
2026-07-18T12:04:24.848Z,500,1,Safe
2026-07-18T12:04:24.951Z,502,1,Safe
2026-07-18T12:04:25.058Z,501,0,Smoke/Gas Alert
2026-07-18T12:04:25.165Z,502,0,Smoke/Gas Alert
2026-07-18T12:04:25.270Z,502,0,Smoke/Gas Alert
2026-07-18T12:04:25.374Z,504,0,Smoke/Gas Alert
2026-07-18T12:04:25.482Z,505,0,Smoke/Gas Alert
2026-07-18T12:04:25.585Z,504,0,Smoke/Gas Alert
2026-07-18T12:04:25.690Z,505,0,Smoke/Gas Alert
2026-07-18T12:04:25.798Z,506,0,Smoke/Gas Alert
2026-07-18T12:04:25.902Z,506,0,Smoke/Gas Alert
2026-07-18T12:04:26.007Z,507,0,Smoke/Gas Alert
2026-07-18T12:04:26.116Z,508,0,Smoke/Gas Alert
2026-07-18T12:04:26.220Z,509,0,Smoke/Gas Alert
2026-07-18T12:04:26.322Z,511,0,Smoke/Gas Alert
2026-07-18T12:04:26.431Z,512,0,Smoke/Gas Alert
2026-07-18T12:04:26.536Z,514,0,Smoke/Gas Alert
2026-07-18T12:04:26.640Z,516,0,Smoke/Gas Alert
2026-07-18T12:04:26.747Z,516,0,Smoke/Gas Alert
2026-07-18T12:04:26.852Z,518,0,Smoke/Gas Alert
2026-07-18T12:04:26.957Z,518,0,Smoke/Gas Alert
2026-07-18T12:04:27.064Z,519,0,Smoke/Gas Alert
2026-07-18T12:04:27.170Z,520,0,Smoke/Gas Alert
2026-07-18T12:04:27.272Z,521,0,Smoke/Gas Alert
2026-07-18T12:04:27.380Z,521,0,Smoke/Gas Alert
2026-07-18T12:04:27.486Z,521,0,Smoke/Gas Alert
2026-07-18T12:04:27.589Z,522,0,Smoke/Gas Alert
2026-07-18T12:04:27.697Z,523,0,Smoke/Gas Alert
2026-07-18T12:04:27.804Z,524,0,Smoke/Gas Alert
2026-07-18T12:04:27.906Z,525,0,Smoke/Gas Alert
2026-07-18T12:04:28.012Z,527,0,Smoke/Gas Alert
2026-07-18T12:04:28.119Z,529,0,Smoke/Gas Alert
2026-07-18T12:04:28.223Z,531,0,Smoke/Gas Alert
2026-07-18T12:04:28.330Z,534,0,Smoke/Gas Alert
2026-07-18T12:04:28.436Z,536,0,Smoke/Gas Alert
2026-07-18T12:04:28.540Z,537,0,Smoke/Gas Alert
2026-07-18T12:04:28.647Z,539,0,Smoke/Gas Alert
2026-07-18T12:04:28.753Z,541,0,Smoke/Gas Alert
2026-07-18T12:04:28.856Z,543,0,Smoke/Gas Alert
2026-07-18T12:04:28.964Z,546,0,Smoke/Gas Alert
2026-07-18T12:04:29.070Z,548,0,Smoke/Gas Alert
2026-07-18T12:04:29.173Z,551,0,Smoke/Gas Alert
2026-07-18T12:04:29.280Z,554,0,Smoke/Gas Alert
2026-07-18T12:04:29.386Z,557,0,Smoke/Gas Alert
2026-07-18T12:04:29.489Z,559,0,Smoke/Gas Alert
2026-07-18T12:04:29.596Z,563,0,Smoke/Gas Alert
2026-07-18T12:04:29.703Z,565,0,Smoke/Gas Alert
2026-07-18T12:04:29.806Z,568,0,Smoke/Gas Alert
2026-07-18T12:04:29.913Z,570,0,Smoke/Gas Alert
2026-07-18T12:04:30.019Z,572,0,Smoke/Gas Alert
2026-07-18T12:04:30.121Z,574,0,Smoke/Gas Alert
2026-07-18T12:04:30.229Z,578,0,Smoke/Gas Alert
2026-07-18T12:04:30.336Z,580,0,Smoke/Gas Alert
2026-07-18T12:04:30.439Z,581,0,Smoke/Gas Alert
2026-07-18T12:04:30.546Z,583,0,Smoke/Gas Alert
2026-07-18T12:04:30.653Z,586,0,Smoke/Gas Alert
2026-07-18T12:04:30.756Z,587,0,Smoke/Gas Alert
2026-07-18T12:04:30.862Z,588,0,Smoke/Gas Alert
2026-07-18T12:04:30.969Z,589,0,Smoke/Gas Alert
2026-07-18T12:04:31.073Z,590,0,Smoke/Gas Alert
2026-07-18T12:04:31.179Z,591,0,Smoke/Gas Alert
2026-07-18T12:04:31.286Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:31.389Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:31.493Z,595,0,Smoke/Gas Alert
2026-07-18T12:04:31.603Z,596,0,Smoke/Gas Alert
2026-07-18T12:04:31.705Z,596,0,Smoke/Gas Alert
2026-07-18T12:04:31.812Z,598,0,Smoke/Gas Alert
2026-07-18T12:04:31.919Z,598,0,Smoke/Gas Alert
2026-07-18T12:04:32.022Z,599,0,Smoke/Gas Alert
2026-07-18T12:04:32.127Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:32.236Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:32.338Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:32.445Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:32.553Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:32.655Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:32.762Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:32.869Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:32.971Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:33.076Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:33.186Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:33.289Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:33.395Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:33.501Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:33.604Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:33.711Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:33.819Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:33.922Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:34.026Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:34.135Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:34.239Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:34.344Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:34.453Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:34.555Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:34.660Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:34.769Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:34.872Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:34.978Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:35.087Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:35.188Z,608,0,Smoke/Gas Alert
2026-07-18T12:04:35.294Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:35.403Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:35.504Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:35.611Z,608,0,Smoke/Gas Alert
2026-07-18T12:04:35.720Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:35.821Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:35.927Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.035Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.137Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.243Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.352Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.455Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.559Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.669Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.770Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:36.877Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:36.986Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:37.088Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:37.193Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:37.302Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:37.405Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:37.510Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:37.619Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:37.721Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:37.826Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:37.935Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:38.037Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:38.143Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:38.252Z,608,0,Smoke/Gas Alert
2026-07-18T12:04:38.354Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:38.460Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:38.569Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:38.669Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:38.776Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:38.885Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:38.987Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:39.093Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:39.202Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:39.304Z,607,0,Smoke/Gas Alert
2026-07-18T12:04:39.409Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:39.518Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:39.620Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:39.726Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:39.835Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:39.937Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:40.042Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:40.152Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:40.254Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:40.359Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:40.469Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:40.571Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:40.675Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:40.786Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:40.887Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:40.992Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:41.101Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:41.204Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:41.309Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:41.418Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:41.521Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:41.625Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:41.736Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:41.837Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:41.942Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:42.051Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:42.152Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:42.259Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:42.370Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:42.471Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:42.574Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:42.686Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:42.786Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:42.891Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.002Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.102Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.208Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.319Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.420Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.524Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.634Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.737Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:43.842Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:43.950Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:44.053Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:44.159Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:44.267Z,612,0,Smoke/Gas Alert
2026-07-18T12:04:44.370Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:44.475Z,611,0,Smoke/Gas Alert
2026-07-18T12:04:44.583Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:44.686Z,610,0,Smoke/Gas Alert
2026-07-18T12:04:44.792Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:44.901Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:45.002Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:45.108Z,609,0,Smoke/Gas Alert
2026-07-18T12:04:45.217Z,608,0,Smoke/Gas Alert
2026-07-18T12:04:45.320Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:45.425Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:45.535Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:45.636Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:45.740Z,606,0,Smoke/Gas Alert
2026-07-18T12:04:45.850Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:45.953Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:46.058Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:46.167Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:46.270Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:46.375Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:46.484Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:46.586Z,605,0,Smoke/Gas Alert
2026-07-18T12:04:46.691Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:46.801Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:46.903Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:47.008Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:47.117Z,604,0,Smoke/Gas Alert
2026-07-18T12:04:47.220Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:47.323Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:47.433Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:47.536Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:47.641Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:47.749Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:47.852Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:47.956Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:48.066Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:48.169Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:48.274Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:48.383Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:48.486Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:48.591Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:48.701Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:48.803Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:48.907Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:49.015Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:49.120Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:49.224Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:49.332Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:49.436Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:49.539Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:49.648Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:49.753Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:49.858Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:49.966Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:50.070Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:50.172Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:50.281Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:50.386Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:50.489Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:50.598Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:50.703Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:50.807Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:50.915Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:51.020Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:51.124Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:51.232Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:51.336Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:51.440Z,602,0,Smoke/Gas Alert
2026-07-18T12:04:51.548Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:51.652Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:51.757Z,603,0,Smoke/Gas Alert
2026-07-18T12:04:51.865Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:51.970Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:52.073Z,601,0,Smoke/Gas Alert
2026-07-18T12:04:52.181Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:52.286Z,600,0,Smoke/Gas Alert
2026-07-18T12:04:52.389Z,599,0,Smoke/Gas Alert
2026-07-18T12:04:52.500Z,598,0,Smoke/Gas Alert
2026-07-18T12:04:52.604Z,597,0,Smoke/Gas Alert
2026-07-18T12:04:52.705Z,598,0,Smoke/Gas Alert
2026-07-18T12:04:52.813Z,597,0,Smoke/Gas Alert
2026-07-18T12:04:52.920Z,596,0,Smoke/Gas Alert
2026-07-18T12:04:53.022Z,595,0,Smoke/Gas Alert
2026-07-18T12:04:53.131Z,595,0,Smoke/Gas Alert
2026-07-18T12:04:53.236Z,594,0,Smoke/Gas Alert
2026-07-18T12:04:53.340Z,594,0,Smoke/Gas Alert
2026-07-18T12:04:53.447Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:53.552Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:53.655Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:53.762Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:53.869Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:53.973Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:54.080Z,594,0,Smoke/Gas Alert
2026-07-18T12:04:54.185Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:54.289Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:54.398Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:54.502Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:54.607Z,591,0,Smoke/Gas Alert
2026-07-18T12:04:54.714Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:54.819Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:54.922Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:55.030Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:55.136Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:55.239Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:55.346Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:55.452Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:55.556Z,591,0,Smoke/Gas Alert
2026-07-18T12:04:55.663Z,591,0,Smoke/Gas Alert
2026-07-18T12:04:55.769Z,591,0,Smoke/Gas Alert
2026-07-18T12:04:55.873Z,593,0,Smoke/Gas Alert
2026-07-18T12:04:55.978Z,591,0,Smoke/Gas Alert
2026-07-18T12:04:56.086Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:56.189Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:56.296Z,592,0,Smoke/Gas Alert
2026-07-18T12:04:56.402Z,590,0,Smoke/Gas Alert
2026-07-18T12:04:56.506Z,589,0,Smoke/Gas Alert
2026-07-18T12:04:56.613Z,589,0,Smoke/Gas Alert
2026-07-18T12:04:56.719Z,588,0,Smoke/Gas Alert
2026-07-18T12:04:56.823Z,587,0,Smoke/Gas Alert
2026-07-18T12:04:56.929Z,587,0,Smoke/Gas Alert
2026-07-18T12:04:57.035Z,586,0,Smoke/Gas Alert